GDS5673
ID_REF	GSM1146158	GSM1146159	GSM1146160	GSM1146161	GSM1146165	GSM1146166	GSM1146167	GSM1146162	GSM1146163	GSM1146164	Gene title	Gene symbol	Gene ID	UniGene title	UniGene symbol	UniGene ID	Nucleotide Title	GI	GenBank Accession	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Chromosome location	Chromosome annotation	GO:Function	GO:Process	GO:Component	GO:Function ID	GO:Process ID	GO:Component ID
10451322	321.795	272.479	321.795	278.204	304.437	439.586	330.842	247.28	290.018	238.856	cullin 9	Cul9	78309				Mus musculus cullin 9 (Cul9), mRNA///PREDICTED: Mus musculus cullin 9 (Cul9), transcript variant X3, mRNA///Mus musculus adult male brain UNDEFINED_CELL_LINE cDNA, RIKEN full-length enriched library, clone:M5C1106H15 product:p53-associated parkin-like cytoplasmic protein, full insert sequence///Mus musculus cullin 9, mRNA (cDNA clone IMAGE:4486757), partial cds///Mus musculus adult male hypothalamus cDNA, RIKEN full-length enriched library, clone:A230097B02 product:hypothetical protein, full insert sequence	402169574///1039754795///74188646///20071580///26086949	NM_001081335///XM_006525135///AK147675///BC026469///AK039107			chr17:46500610-46543774	17 C	Chromosome 17, NC_000083.6 (46500609..46546388, complement)	ATP binding///metal ion binding///nucleotide binding///ubiquitin protein ligase binding///zinc ion binding	microtubule cytoskeleton organization///protein ubiquitination///regulation of mitotic nuclear division///ubiquitin-dependent protein catabolic process	cullin-RING ubiquitin ligase complex///cytoplasm	GO:0005524///GO:0046872///GO:0000166///GO:0031625///GO:0008270	GO:0000226///GO:0016567///GO:0007088///GO:0006511	GO:0031461///GO:0005737
10451495	1746.2	1618	1795.29	1520.15	1640.59	1858.6	1758.34	1606.83	1746.2	1698.45	ubiquitin protein ligase E3 component n-recognin 2	Ubr2	224826				Mus musculus ubiquitin protein ligase E3 component n-recognin 2 (Ubr2), transcript variant 2, mRNA///Mus musculus ubiquitin protein ligase E3 component n-recognin 2 (Ubr2), transcript variant 1, mRNA///Mus musculus premature mRNA for mKIAA0349 protein///Mus musculus ubiquitin ligase UBR2 (Ubr2) mRNA, complete cds///Mus musculus ubiquitin protein ligase E3 component n-recognin 2, mRNA (cDNA clone MGC:36320 IMAGE:4935220), complete cds///Mus musculus ubiquitin protein ligase E3 component n-recognin 2, mRNA (cDNA clone MGC:93015 IMAGE:30544183), complete cds	293651566///293651565///39104618///33391145///21595224///49522660	NM_001177374///NM_146078///AK122254///AY280958///BC031403///BC075642			chr17:46928291-47010493	17 C	Chromosome 17, NC_000083.6 (46928291..47010775, complement)	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity///coenzyme F420-0 gamma-glutamyl ligase activity///coenzyme F420-2 alpha-glutamyl ligase activity///leucine binding///ligase activity///metal ion binding///protein binding///protein-glutamic acid ligase activity///protein-glycine ligase activity///protein-glycine ligase activity, elongating///protein-glycine ligase activity, initiating///ribosomal S6-glutamic acid ligase activity///tubulin-glutamic acid ligase activity///tubulin-glycine ligase activity///ubiquitin protein ligase activity///ubiquitin protein ligase activity///ubiquitin-protein transferase activity///zinc ion binding	cellular response to leucine///chromatin silencing///histone H2A ubiquitination///male meiosis I///negative regulation of TOR signaling///protein catabolic process///spermatogenesis///ubiquitin-dependent protein catabolic process///ubiquitin-dependent protein catabolic process via the N-end rule pathway	colocalizes_with chromatin///cytoplasm///nucleoplasm///nucleus///plasma membrane///ubiquitin ligase complex	GO:0008766///GO:0043773///GO:0043774///GO:0070728///GO:0016874///GO:0046872///GO:0005515///GO:0070739///GO:0070735///GO:0070737///GO:0070736///GO:0018169///GO:0070740///GO:0070738///GO:0061630///GO:0061630///GO:0004842///GO:0008270	GO:0071233///GO:0006342///GO:0033522///GO:0007141///GO:0032007///GO:0030163///GO:0007283///GO:0006511///GO:0071596	colocalizes_with GO:0000785///GO:0005737///GO:0005654///GO:0005634///GO:0005886///GO:0000151
10452087	369.646	357.054	398.932	357.054	357.054	404.501	390.722	362.039	401.707	347.291	scaffold attachment factor B2	Safb2	224902				Mus musculus scaffold attachment factor B2 (Safb2), mRNA///PREDICTED: Mus musculus scaffold attachment factor B2 (Safb2), transcript variant X2, mRNA///Mus musculus scaffold attachment factor B2, mRNA (cDNA clone IMAGE:6815648)///Mus musculus premature mRNA for mKIAA0138 protein	153945865///755556505///34784261///50510380	NM_001029979///XM_006524157///BC057039///AK172898			chr17:56562942-56584660	17 D	Chromosome 17, NC_000083.6 (56560971..56584672, complement)	DNA binding///RNA binding///identical protein binding///nucleic acid binding///nucleotide binding///poly(A) RNA binding	Sertoli cell differentiation///regulation of androgen receptor signaling pathway///regulation of androgen receptor signaling pathway///regulation of transcription, DNA-templated///transcription, DNA-templated	cytoplasm///extracellular exosome///intracellular membrane-bounded organelle///nucleoplasm///nucleus	GO:0003677///GO:0003723///GO:0042802///GO:0003676///GO:0000166///GO:0044822	GO:0060008///GO:0060765///GO:0060765///GO:0006355///GO:0006351	GO:0005737///GO:0070062///GO:0043231///GO:0005654///GO:0005634
10452210	139.102	154.343	132.514	141.044	148.056	135.298	136.239	154.343	116.162	144.007	persephin///persephin	Pspn///Pspn	19197///19197	Persephin	Pspn	Mm.86487	Mus musculus persephin (Pspn), mRNA///Mus musculus persephin mRNA, complete cds///Mus musculus persephin, mRNA (cDNA clone MGC:161270 IMAGE:40141900), complete cds	247269885///2935705///120577520	NM_008954///AF040960///BC130229			chr17:56999457-57000015	17 D///17 D	Chromosome 17, NC_000083.6 (56999457..57000018, complement)///Chromosome 17, NC_000083.6 (56999457..57000018, complement)	growth factor activity///receptor binding///growth factor activity///receptor binding	branching involved in ureteric bud morphogenesis///branching involved in ureteric bud morphogenesis	extracellular region///extracellular space///extracellular region///extracellular space	GO:0008083///GO:0005102///GO:0008083///GO:0005102	GO:0001658///GO:0001658	GO:0005576///GO:0005615///GO:0005576///GO:0005615
10452470	3615.55	3743.05	3590.58	3640.7	3541.14	3373.43	3565.78	3795.3	3769.09	3821.7	vesicle-associated membrane protein, associated protein A	Vapa	30960				Mus musculus vesicle-associated membrane protein, associated protein A (Vapa), mRNA///Mus musculus VAMP-associated protein 33a mRNA, complete cds///Mus musculus 2 days neonate sympathetic ganglion cDNA, RIKEN full-length enriched library, clone:7120478H08 product:vesicle-associated membrane protein, associated protein A, full insert sequence///Mus musculus vesicle-associated membrane protein, associated protein A, mRNA (cDNA clone MGC:6617 IMAGE:3490082), complete cds	270341397///6671045///74223813///13278013	NM_013933///AF115503///AK149040///BC003866			chr17:65580053-65613541	17 E1.2	Chromosome 17, NC_000083.6 (65580053..65613939, complement)	FFAT motif binding///cadherin binding involved in cell-cell adhesion///microtubule binding///protein domain specific binding///protein heterodimerization activity///signal transducer activity	COPII-coated vesicle budding///ER to Golgi vesicle-mediated transport///cell death///negative regulation by host of viral genome replication///neuron projection development///positive regulation by host of viral genome replication///positive regulation by host of viral release from host cell///positive regulation of I-kappaB kinase/NF-kappaB signaling///protein localization to endoplasmic reticulum	Golgi membrane///colocalizes_with bicellular tight junction///cell junction///cell-cell adherens junction///endoplasmic reticulum///endoplasmic reticulum///endoplasmic reticulum membrane///integral component of membrane///membrane///microtubule cytoskeleton///nuclear membrane///nucleus///colocalizes_with perinuclear region of cytoplasm///plasma membrane///vesicle	GO:0033149///GO:0098641///GO:0008017///GO:0019904///GO:0046982///GO:0004871	GO:0090114///GO:0006888///GO:0008219///GO:0044828///GO:0031175///GO:0044829///GO:0044791///GO:0043123///GO:0070972	GO:0000139///colocalizes_with GO:0005923///GO:0030054///GO:0005913///GO:0005783///GO:0005783///GO:0005789///GO:0016021///GO:0016020///GO:0015630///GO:0031965///GO:0005634///colocalizes_with GO:0048471///GO:0005886///GO:0031982
10453049	247.28	167.73	116.162	103.25	165.421	149.086	111.43	172.446	142.025	115.36	CDC42 effector protein (Rho GTPase binding) 3	Cdc42ep3	260409				Mus musculus CDC42 effector protein (Rho GTPase binding) 3 (Cdc42ep3), mRNA///PREDICTED: Mus musculus CDC42 effector protein (Rho GTPase binding) 3 (Cdc42ep3), transcript variant X1, mRNA///Mus musculus CDC42 effector protein (Rho GTPase binding) 3, mRNA (cDNA clone MGC:29409 IMAGE:5007192), complete cds///Mus musculus CDC42 effector protein (Rho GTPase binding) 3, mRNA (cDNA clone MGC:11796 IMAGE:3595315), complete cds///Mus musculus CDC42 effector protein (Rho GTPase binding) 3, mRNA (cDNA clone MGC:103096 IMAGE:5063754), complete cds	142367815///1039753581///18204087///21961177///62185782	NM_026514///XM_006524295///BC021409///BC034714///BC092297			chr17:79333727-79355091	17 E3	Chromosome 17, NC_000083.6 (79333946..79355825, complement)	GTP-Rho binding///GTPase activator activity///protein binding	Rho protein signal transduction///positive regulation of actin filament polymerization///positive regulation of pseudopodium assembly///regulation of cell shape	actin cytoskeleton///cytoplasm///cytoskeleton///membrane///plasma membrane	GO:0017049///GO:0005096///GO:0005515	GO:0007266///GO:0030838///GO:0031274///GO:0008360	GO:0015629///GO:0005737///GO:0005856///GO:0016020///GO:0005886
10453114	1379.57	1192.69	1488.87	1269.46	1428.22	1910.85	1509.65	1176.27	1438.15	1217.75	DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57	Dhx57	106794				Mus musculus DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 (Dhx57), transcript variant 1, mRNA///Mus musculus DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 (Dhx57), transcript variant 2, mRNA///PREDICTED: Mus musculus DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 (Dhx57), transcript variant X1, mRNA///PREDICTED: Mus musculus DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 (Dhx57), transcript variant X3, mRNA///Mus musculus DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57, mRNA (cDNA clone MGC:77974 IMAGE:6853031), complete cds///Mus musculus DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57, mRNA (cDNA clone MGC:90052 IMAGE:6831314), complete cds///Mus musculus DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57, mRNA (cDNA clone MGC:90116 IMAGE:6841207), complete cds///Mus musculus DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57, mRNA (cDNA clone IMAGE:30533447)	254939653///254939650///568998563///1039752492///38614391///40787831///41946844///51261132	NM_001163759///NM_198942///XM_006523447///XM_006523449///BC062952///BC065169///BC066091///BC079618			chr17:80238309-80290476	17 E3	Chromosome 17, NC_000083.6 (80238304..80290476, complement)	ATP binding///ATP-dependent RNA helicase activity///helicase activity///hydrolase activity///metal ion binding///nucleic acid binding///nucleotide binding///poly(A) RNA binding///poly(A) RNA binding	RNA processing	mitochondrion///nucleus	GO:0005524///GO:0004004///GO:0004386///GO:0016787///GO:0046872///GO:0003676///GO:0000166///GO:0044822///GO:0044822	GO:0006396	GO:0005739///GO:0005634
10453423	90.5097	86.2229	77.7085	91.7731	97.6806	83.8652	76.6386	89.8845	74.5429	91.1392	predicted gene 10309	Gm10309	100038711				Mus musculus adult male testis cDNA, RIKEN full-length enriched library, clone:4921519B16 product:hypothetical protein, full insert sequence	26345497	AK076576			chr17:86497732-86505232		Chromosome 17	molecular_function	biological_process	cellular_component	GO:0003674	GO:0008150	GO:0005575
10453717	102.537	145.009	83.2859	122.786	95.0095	83.2859	93.7015	139.102	109.896	167.73												chr18:7581522-7581917								
10453759	50.5626	48.8403	52.7098	58.0812	44.3235	49.8665	51.2685	48.8403	56.493	47.1766	predicted gene 10554	Gm10554	100038541				Mus musculus 10 days embryo whole body cDNA, RIKEN full-length enriched library, clone:3426401L04 product:hypothetical protein, full insert sequence	74205436	AK132205			chr18:9880107-9880481	18	Chromosome 18	molecular_function	biological_process	cellular_component	GO:0003674	GO:0008150	GO:0005575
10454651	374.806	448.822	349.706	396.177	445.722	433.534	354.588	494.559	439.586	442.643												chr18:33795164-33795295								
10454782	564.175	564.175	317.365	349.706	630.346	317.365	328.557	617.374	364.557	326.288	early growth response 1	Egr1	13653				Mus musculus early growth response 1 (Egr1), mRNA///Mus musculus early growth response 1, mRNA (cDNA clone MGC:170238 IMAGE:8861633), complete cds///Mus musculus early growth response 1, mRNA (cDNA clone MGC:170240 IMAGE:8861635), complete cds///Mouse Egr-1 mRNA, complete cds///Mouse growth factor-induced protein (zif/268) mRNA, complete cds	76559936///187952950///187951120///193009///201933	NM_007913///BC138613///BC138615///M20157///M22326			chr18:34859823-34864981	18 C/D	Chromosome 18, NC_000084.6 (34861207..34864956)	DNA binding///DNA binding///RNA polymerase II core promoter sequence-specific DNA binding///RNA polymerase II regulatory region sequence-specific DNA binding///RNA polymerase II regulatory region sequence-specific DNA binding///double-stranded DNA binding///histone acetyltransferase binding///metal ion binding///nucleic acid binding///promoter-specific chromatin binding///sequence-specific DNA binding///transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding///transcription factor activity, sequence-specific DNA binding///transcription factor activity, sequence-specific DNA binding///transcription factor binding///transcription regulatory region DNA binding///transcription regulatory region sequence-specific DNA binding///transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding///transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	BMP signaling pathway///T cell differentiation///cellular response to gamma radiation///cellular response to heparin///cellular response to mycophenolic acid///cellular response to organic substance///glomerular mesangial cell proliferation///interleukin-1-mediated signaling pathway///learning or memory///long-term memory///negative regulation of canonical Wnt signaling pathway///negative regulation of transcription from RNA polymerase II promoter///positive regulation of cell death///positive regulation of gene expression///positive regulation of glomerular metanephric mesangial cell proliferation///positive regulation of neuron apoptotic process///positive regulation of smooth muscle cell migration///positive regulation of smooth muscle cell proliferation///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription, DNA-templated///positive regulation of transcription, DNA-templated///positive regulation of transcription, DNA-templated///regulation of apoptotic process///regulation of long-term neuronal synaptic plasticity///regulation of protein sumoylation///regulation of transcription from RNA polymerase II promoter in response to hypoxia///regulation of transcription, DNA-templated///response to glucose///response to insulin///skeletal muscle cell differentiation///transcription from RNA polymerase II promoter///transcription, DNA-templated	cytoplasm///nucleoplasm///nucleus///nucleus	GO:0003677///GO:0003677///GO:0000979///GO:0000977///GO:0000977///GO:0003690///GO:0035035///GO:0046872///GO:0003676///GO:1990841///GO:0043565///GO:0000982///GO:0003700///GO:0003700///GO:0008134///GO:0044212///GO:0000976///GO:0001077///GO:0001077	GO:0030509///GO:0030217///GO:0071480///GO:0071504///GO:0071506///GO:0071310///GO:0072110///GO:0070498///GO:0007611///GO:0007616///GO:0090090///GO:0000122///GO:0010942///GO:0010628///GO:0072303///GO:0043525///GO:0014911///GO:0048661///GO:0045944///GO:0045944///GO:0045944///GO:0045893///GO:0045893///GO:0045893///GO:0042981///GO:0048169///GO:0033233///GO:0061418///GO:0006355///GO:0009749///GO:0032868///GO:0035914///GO:0006366///GO:0006351	GO:0005737///GO:0005654///GO:0005634///GO:0005634
